id	created_at	updated_at	name	is_medication
1381	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPANUTIN 100MG CAPSULE by PFIZER LABS PTY LTD	
1382	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SUCROFER 20MG SOLUTION by CLARIS INJECTABLE LTD	
1383	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ONSETT 8 8MG TABLET, COATED by CADILA PHARMACEUTICALS LIMITED	
1384	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ENTECAVIR MONOHYDRATE 1MG TABLET, COATED by HETERO LABS LTD	
1385	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPHEDRINE HYDROCHLORIDE 30MG INJECTABLE by MACARTHYS LABORATORIES T/A MARTINDALE PHARMA LIMITED	
1386	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE 600MG TABLET by MYLAN LABORATORIES LIMITED	
1387	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	KORANDIL 20 20MG TABLET by REMEDICA LTD	
1388	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TENVIR EM 200MG TABLET, COATED by CIPLA LTD	
1389	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRODOL 10MG CAPSULE by ADCOCK INGRAM LIMITED	
1390	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RANITIN-150 150MG TABLET, COATED by TORRENT EXPORTS LTD	
1391	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PHENYTOIN SODIUM 100MG TABLET, COATED by CAPS PVT LTD	
1392	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TENVIR EM 300MG TABLET, COATED by CIPLA LTD	
1393	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRODOL 200MG CAPSULE by ADCOCK INGRAM LIMITED	
1394	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ; EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE 200MG TABLET by MACLEODS PHARMACEUTICALS LTD	
1395	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RENNIMED 10 10MG TABLET by PLUS FIVE PHARMACEUTICALS PVT LTD	
1396	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPHEDRINE NASAL DROPS BPC 0.5G SOLUTION/DROPS by CAPS PVT LTD	
1397	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ULCERAN 150MG TABLET, COATED by CAPS PVT LTD	
1398	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPIMATE 100MG TABLET by TORRENT EXPORTS LTD	
1399	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPNONE 25 25MG TABLET, COATED by MSN LABORATORIES LTD	
1400	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EROMEL 125MG GRANULE, FOR SUSPENSION by DATLABS PRIVATE LIMITED	
1401	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	MYPRODOL 250MG CAPSULE by ADCOCK INGRAM LIMITED	
1402	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ; EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET by MACLEODS PHARMACEUTICALS LTD	
1403	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRUVADA 200MG TABLET, COATED by GILEAD SCIENCES INC	
1404	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RENNIMED 20 20MG TABLET by PLUS FIVE PHARMACEUTICALS PVT LTD	
1405	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EFAVIRENZ; EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE 600MG TABLET by MACLEODS PHARMACEUTICALS LTD	
1406	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EROMEL 250MG CAPSULE by DATLABS PRIVATE LIMITED	
1407	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPIMATE 25 25MG TABLET by TORRENT EXPORTS LTD	
1408	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRUVADA 245MG TABLET, COATED by GILEAD SCIENCES INC	
1409	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPNONE 50 50MG TABLET, COATED by MSN LABORATORIES LTD	
1410	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZYNOL 150 150MG TABLET by MICRO LABS LTD	
1411	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETROCIN 250MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
1412	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EROMEL 250MG GRANULE, FOR SUSPENSION by DATLABS PRIVATE LIMITED	
1413	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIACE 5MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1414	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ERYEST 250MG CAPSULE by STRIDES ARCOLAB	
1415	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TENOFOVIR DISOPROXIL FUMURATE; EMITRICITABINE; EFAVIRENZ 200MG TABLET by STRIDES ARCOLAB LTD	
1416	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RYTHROCAPS 250MG CAPSULE by CAPS PVT LTD	
1417	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EPIMATE 50 50MG TABLET by TORRENT EXPORTS LTD	
1418	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ZYNOL 300 300MG TABLET by MICRO LABS LTD	
1419	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE 200MG TABLET by MACLEODS PHARMACEUTICALS LTD	
1420	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RYTHROCAPS 125MG GRANULE, FOR SUSPENSION by CAPS PVT LTD	
1421	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TENOFOVIR DISOPROXIL FUMURATE; EMITRICITABINE; EFAVIRENZ 300MG TABLET by STRIDES ARCOLAB LTD	
1422	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ESOMEPRAZOLE GASTRO-RESISTANT 20MG TABLET, COATED by ADVENTURA INVESTMENTS LIMITED	
1423	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIACE 10MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1424	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE 300MG TABLET by MACLEODS PHARMACEUTICALS LTD	
1425	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ESTRIN 0.625MG TABLET, COATED by CIPLA LTD	
1426	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ERYTHROMYCIN ESTOLATE 125MG SUSPENSION by MISSION PHARMA A/S	
1427	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TENOFOVIR DISOPROXIL FUMURATE; EMITRICITABINE; EFAVIRENZ 600MG TABLET by STRIDES ARCOLAB LTD	
1428	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOCIN 250 250MG TABLET, COATED by CADILA PHARMACEUTICALS LIMITED	
1429	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RYTHROCAPS 250MG GRANULE, FOR SUSPENSION by CAPS PVT LTD	
1430	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL 100MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1431	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ESOZ-20 20MG TABLET, COATED by GLENMARK PHARMACEUTICALS LTD	
1432	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL;  ISONIAZID; PYRAZINAMIDE; RIFAMPICIN 75MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1433	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMARIN 0.3MG TABLET, COATED by PFIZER LABORATORIES (PTY) LTD, S.A	
1434	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRIVENZ 300MG TABLET by ADCOCK INGRAM LIMITED	
1435	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	INDO-250 250MG TABLET, COATED by INDOCO REMEDIES LTD	
1436	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL;  ISONIAZID; PYRAZINAMIDE; RIFAMPICIN 150MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1437	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHIONAMIDE 250MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1438	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL 400MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1439	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOCOXX 60MG TABLET, COATED by SUN PHARMACEUTICAL INDUSTRIES LIMITED	
1440	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ESOZ-40 40MG TABLET, COATED by GLENMARK PHARMACEUTICALS LTD	
1441	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOVA-400 400MG TABLET, COATED by IPCA LABORATORIES LTD	
1442	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRIVENZ 300MG TABLET by ADCOCK INGRAM LIMITED	
1443	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMARIN 0.625MG TABLET, COATED by PFIZER LABORATORIES (PTY) LTD, S.A	
1444	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETROCIN 125MG GRANULE, FOR SUSPENSION by VARICHEM PHARMACEUTICALS (PVT) LTD	
1445	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL;  ISONIAZID; PYRAZINAMIDE; RIFAMPICIN 275MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1446	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RYTHROCAPS 500MG TABLET, COATED by CAPS PVT LTD	
1447	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	TRIVENZ 600MG TABLET by ADCOCK INGRAM LIMITED	
1448	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHIONAMIDE 250MG TABLET, COATED by CIPLA LTD	
1449	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOCOXX 90MG TABLET, COATED by SUN PHARMACEUTICAL INDUSTRIES LIMITED	
1450	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXIUM 20MG TABLET, COATED by INDUSTRIAL CHEMICAL IMPORTERS	
1451	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL;  ISONIAZID; PYRAZINAMIDE; RIFAMPICIN 400MG TABLET, COATED by MACLEODS PHARMACEUTICALS LTD	
1452	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETHAMBUTOL HYDROCHLORIDE 100MG TABLET by MACLEODS PHARMACEUTICALS LIMITED	
1453	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMARIN 1.25MG TABLET, COATED by PFIZER LABORATORIES (PTY) LTD, S.A	
1454	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXEDRAL 25MG TABLET, COATED by REMEDICA LTD	
1455	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIRADAY 200MG TABLET by CIPLA LTD	
1456	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOFLAM 120 120MG TABLET, COATED by NEW AVAKASH INTERNATIONAL	
1457	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXIUM 40MG TABLET, COATED by INDUSTRIAL CHEMICAL IMPORTERS	
1458	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 5MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1459	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RIFAMPICIN; ISONIAZID; PYRAZINAMIDE; ETHAMBUTOL HYDROCHLORIDE 75MG TABLET, COATED by LUPIN LIMITED	
1460	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 5MG TABLET by NOVARTIS PHARMA SERVICES AG	
1461	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIRADAY 300MG TABLET by CIPLA LTD	
1462	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXLUTON TABLETS 0.5MG TABLET by ORGANON OSS N. V.	
1463	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	THAMTOL 400MG TABLET by CAPS PVT LTD	
1464	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PREMARIN 0.625MG CREAM by PFIZER LABORATORIES (PTY) LTD, S.A	
1465	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 80MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1466	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RIFAMPICIN; ISONIAZID; PYRAZINAMIDE; ETHAMBUTOL HYDROCHLORIDE 150MG TABLET, COATED by LUPIN LIMITED	
1467	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 12.5MG TABLET by NOVARTIS PHARMA SERVICES AG	
1468	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOFLAM 60 60MG TABLET, COATED by NEW AVAKASH INTERNATIONAL	
1469	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXMEZOL 20MG TABLET, COATED by SANDOZ S.A PTY LTD	
1470	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	VIRADAY 600MG TABLET by CIPLA LTD	
1471	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FAMYREL 0.075MG TABLET, COATED by MYLAN LABORATORIES LIMITED	
1472	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RIFAMPICIN; ISONIAZID; PYRAZINAMIDE; ETHAMBUTOL HYDROCHLORIDE 275MG TABLET, COATED by LUPIN LIMITED	
1473	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 160MG TABLET by NOVARTIS PHARMA SERVICES AG	
1474	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 5MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1475	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETOFLAM 90 90MG TABLET, COATED by NEW AVAKASH INTERNATIONAL	
1476	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXPRO 20MG TABLET, COATED by TORRENT PHARMACEUTICALS	
1477	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	RIFAMPICIN; ISONIAZID; PYRAZINAMIDE; ETHAMBUTOL HYDROCHLORIDE 400MG TABLET, COATED by LUPIN LIMITED	
1478	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FEGEM 100 PLUS 350MCG TABLET by TORRENT PHARMACEUTICALS	
1479	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FELTOR 2.5MG TABLET, COATED by TORRENT PHARMACEUTICALS	
1480	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FEMARA 2.5MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1481	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 160MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1482	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 10MG TABLET by NOVARTIS PHARMA SERVICES AG	
1483	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SECURE PILL 0.075MG TABLET by MYLAN LABORATORIES LIMITED	
1484	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FENTANYL FRESENIUS 100MCG INJECTABLE by FRESENIUS KABI MANUFACTURING S.A PVT LTD,	
1485	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FEGEM 100 PLUS 100000MCG TABLET by TORRENT PHARMACEUTICALS	
1486	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETULOX 120 120MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
1487	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	NEXPRO 40 40MG TABLET, COATED by TORRENT EXPORTS LTD	
1488	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 12.5MG TABLET by NOVARTIS PHARMA SERVICES AG	
1489	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FELTOR 5MG TABLET, COATED by TORRENT PHARMACEUTICALS	
1490	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LETERO 2.5MG TABLET, COATED by HETERO LABS LTD	
1491	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 10MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1492	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERRIMED 5MCG SYRUP by CAPS PVT LTD	
1493	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SAFERON 500MCG TABLET by GLENMARK PHARMACEUTICALS LTD	
1494	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 160MG TABLET by NOVARTIS PHARMA SERVICES AG	
1495	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETULOX 30 30MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
1496	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE 160MG TABLET, COATED by NOVARTIS PHARMACEUTICAL CORPORATION	
1497	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	LETRASAN 2.5MG TABLET, COATED by KEY ONCOLOGICS (PYT) LTD	
1498	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERROUS SULPHATE 200MG TABLET, COATED by S K AGE EXPORTS	
1499	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERROUS SULPHATE CO 2.5MG TABLET, COATED by CAPS PVT LTD	
1500	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERRIMED 10000MCG SYRUP by CAPS PVT LTD	
1501	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SAFERON 100000MCG TABLET by GLENMARK PHARMACEUTICALS LTD	
1502	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FIVOFLU 50MG INJECTABLE by FRESENIUS KABI ONCOLOGY LTD	
1503	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLEXIVIAL 150MG SOLUTION by FRESENIUS KABI SOUTH AFRICA (PTY) LTD	
1504	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETULOX 60 60MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
1505	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERROUS SULPHATE CO 2.5MG TABLET, COATED by CAPS PVT LTD	
1506	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERRIMED 50000MCG SYRUP by CAPS PVT LTD	
1507	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 10MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1508	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUCLOXACILLIN SODIUM 125MG GRANULE, FOR SUSPENSION by VARICHEM PHARMACEUTICALS (PVT) LTD	
1509	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FERROUS SULPHATE CO 200MG TABLET, COATED by CAPS PVT LTD	
1510	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 25MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1511	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ETULOX 90 90MG TABLET, COATED by MYLAN PHARMACEUTICALS PVT LTD	
1512	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUCONAZOLE 50MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
1513	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMED 2MG SYRUP by VARICHEM PHARMACEUTICALS (PVT) LTD	
1514	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMEL 2MG TABLET by CAPS PVT LTD	
1515	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	SUSTA - K TABLETS 600MG TABLET, COATED by ADCOCK INGRAM LIMITED	
1516	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUSTOP 5MG CAPSULE by CAPS PVT LTD	
1517	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 320MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1518	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FML LIQUIFILM 5MG SUSPENSION/DROPS by ALLERGAN PHARMACEUTICALS (PTY) LTD	
1519	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMEL 10MG TABLET by CAPS PVT LTD	
1520	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUSTOP 10MG CAPSULE by CAPS PVT LTD	
1521	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUCONAZOLE 200MG CAPSULE by VARICHEM PHARMACEUTICALS (PVT) LTD	
1522	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMED 2MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1523	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FOLIC ACID 5MG TABLET by CAPS PVT LTD	
1524	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FORANE 100G LIQUID by ABBVIE (PTY) LTD ABBOTT PLACE	
1525	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMEL 500MG TABLET by CAPS PVT LTD	
1526	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 5MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1527	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FORXIGA 10MG TABLET, COATED by ASTRAZENECA UK LIMITED	
1528	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUSTOP 400MG CAPSULE by CAPS PVT LTD	
1529	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FOSENEMA 9G LIQUID by DATLABS PRIVATE LIMITED	
1530	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMYC-200 200MG CAPSULE by IPCA LABORATORIES LTD	
1531	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMED 10MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1532	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 25MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1533	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FRAGMIN 5000 I.U. 5000IU INJECTABLE by PFIZER LABORATORIES (PTY) LTD	
1534	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FOSENEMA 24G LIQUID by DATLABS PRIVATE LIMITED	
1535	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FORXIGA 5MG TABLET, COATED by ASTRAZENECA UK LIMITED	
1536	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FLUMED 500MG TABLET by VARICHEM PHARMACEUTICALS (PVT) LTD	
1537	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ISOFLURANE (100ML) 100G INHALATION by PIRAMAL ENTERPRISES LIMITED	
1538	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 160MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1539	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FUNGICON-150 150MG CAPSULE by MICRO LABS LTD	
1540	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	PROVIVE 1W INJECTABLE by BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	
1541	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FULPHILA 0.6MG INJECTABLE by MYLAN PHARMACEUTICALS PVT LTD	
1542	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FUNGEX 5G CREAM by CAPS PVT LTD	
1543	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	ISOFLURANE (250ML) 100G INHALATION by PIRAMAL ENTERPRISES LIMITED	
1544	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FULPHILA 6MG INJECTABLE by MYLAN PHARMACEUTICALS PVT LTD	
1545	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 10MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1546	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FUNGICON-50 50MG CAPSULE by MICRO LABS LTD	
1547	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FYCOMPA  2MG 2MG TABLET, COATED by EQUITY PHARMACEUTICALS (PTY) LTD	
1548	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	FYCOMPA 6MG 6MG TABLET, COATED by EQUITY PHARMACEUTICALS (PTY) LTD	
1549	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GABATOR 300 300MG CAPSULE by TORRENT EXPORTS LTD	
1550	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	GALVUS 50MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
1551	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	EXFORGE HCT 25MG TABLET, COATED by NOVARTIS PHARMA SERVICES AG	
