code	name	created_at	updated_at
T84.9XXA	Unspecified complication of internal orthopedic prosthetic device, implant and graft, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T84.9XXD	Unspecified complication of internal orthopedic prosthetic device, implant and graft, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T84.9XXS	Unspecified complication of internal orthopedic prosthetic device, implant and graft, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L21.8	Other seborrheic dermatitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R63.2	Polyphagia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H72.90	Unspecified perforation of tympanic membrane, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C81.90	Hodgkin lymphoma, unspecified, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N72	Inflammatory disease of cervix uteri	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E88.09	Other disorders of plasma-protein metabolism, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XA	Unspecified fracture of unspecified femur, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XB	Unspecified fracture of unspecified femur, initial encounter for open fracture type I or II	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XC	Unspecified fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XD	Unspecified fracture of unspecified femur, subsequent encounter for closed fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XE	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XF	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XG	Unspecified fracture of unspecified femur, subsequent encounter for closed fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XH	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XJ	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XK	Unspecified fracture of unspecified femur, subsequent encounter for closed fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XM	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XN	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XP	Unspecified fracture of unspecified femur, subsequent encounter for closed fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XQ	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XR	Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S72.90XS	Unspecified fracture of unspecified femur, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R12	Heartburn	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K92.0	Hematemesis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R10.829	Rebound abdominal tenderness, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
P24.01	Meconium aspiration with respiratory symptoms	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K86.89	Other specified diseases of pancreas	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q40.3	Congenital malformation of stomach, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E66.01	Morbid (severe) obesity due to excess calories	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N64.52	Nipple discharge	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q13.81	Rieger's anomaly	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D46.9	Myelodysplastic syndrome, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N42.0	Calculus of prostate	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E74.12	Hereditary fructose intolerance	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q82.4	Ectodermal dysplasia (anhidrotic)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L08.89	Other specified local infections of the skin and subcutaneous tissue	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N17.0	Acute kidney failure with tubular necrosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E21.0	Primary hyperparathyroidism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K62.1	Rectal polyp	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T78.40XA	Allergy, unspecified, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T78.40XD	Allergy, unspecified, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T78.40XS	Allergy, unspecified, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N77.1	Vaginitis, vulvitis and vulvovaginitis in diseases classified elsewhere	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D72.810	Lymphocytopenia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M79.7	Fibromyalgia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.209A	Unspecified tear of unspecified meniscus, current injury, unspecified knee, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.209D	Unspecified tear of unspecified meniscus, current injury, unspecified knee, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S83.209S	Unspecified tear of unspecified meniscus, current injury, unspecified knee, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L12.1	Cicatricial pemphigoid	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R57.9	Shock, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R36.9	Urethral discharge, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M25.579	Pain in unspecified ankle and joints of unspecified foot	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q96.9	Turner's syndrome, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D59.10	Autoimmune hemolytic anemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H11.159	Pinguecula, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N48.1	Balanitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q43.3	Congenital malformations of intestinal fixation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G58.7	Mononeuritis multiplex	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O36.20X0	Maternal care for hydrops fetalis, unspecified trimester, not applicable or unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J38.1	Polyp of vocal cord and larynx	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R23.8	Other skin changes	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K04.01	Reversible pulpitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A48.8	Other specified bacterial diseases	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D48.5	Neoplasm of uncertain behavior of skin	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H69.90	Unspecified Eustachian tube disorder, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D73.1	Hypersplenism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F42.9	Obsessive-compulsive disorder, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D04.9	Carcinoma in situ of skin, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L10.1	Pemphigus vegetans	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L10.2	Pemphigus foliaceous	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L27.1	Localized skin eruption due to drugs and medicaments taken internally	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q04.3	Other reduction deformities of brain	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I89.0	Lymphedema, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D61.818	Other pancytopenia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K62.4	Stenosis of anus and rectum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q54.9	Hypospadias, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M06.30	Rheumatoid nodule, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A52.3	Neurosyphilis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A42.9	Actinomycosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q42.3	Congenital absence, atresia and stenosis of anus without fistula	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N11.9	Chronic tubulo-interstitial nephritis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S49.90XA	Unspecified injury of shoulder and upper arm, unspecified arm, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S49.90XD	Unspecified injury of shoulder and upper arm, unspecified arm, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S49.90XS	Unspecified injury of shoulder and upper arm, unspecified arm, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R82.998	Other abnormal findings in urine	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L93.0	Discoid lupus erythematosus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R22.1	Localized swelling, mass and lump, neck	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z67.20	Type B blood, Rh positive	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C21.8	Malignant neoplasm of overlapping sites of rectum, anus and anal canal	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L98.9	Disorder of the skin and subcutaneous tissue, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E75.5	Other lipid storage disorders	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J18.0	Bronchopneumonia, unspecified organism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S46.919A	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S46.919D	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S46.919S	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L02.01	Cutaneous abscess of face	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A60.9	Anogenital herpesviral infection, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R39.89	Other symptoms and signs involving the genitourinary system	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N48.30	Priapism, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K73.2	Chronic active hepatitis, not elsewhere classified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M79.676	Pain in unspecified toe(s)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B08.20	Exanthema subitum [sixth disease], unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N39.44	Nocturnal enuresis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T70.29XA	Other effects of high altitude, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T70.29XD	Other effects of high altitude, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T70.29XS	Other effects of high altitude, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F29	Unspecified psychosis not due to a substance or known physiological condition	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M79.669	Pain in unspecified lower leg	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R43.0	Anosmia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H26.009	Unspecified infantile and juvenile cataract, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D45	Polycythemia vera	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R73.9	Hyperglycemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L70.9	Acne, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B20	Human immunodeficiency virus [HIV] disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
P35.8	Other congenital viral diseases	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T50.901A	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T50.901D	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T50.901S	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S56.919A	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S56.919D	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S56.919S	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B35.9	Dermatophytosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H90.2	Conductive hearing loss, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R68.84	Jaw pain	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S39.012A	Strain of muscle, fascia and tendon of lower back, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S39.012D	Strain of muscle, fascia and tendon of lower back, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S39.012S	Strain of muscle, fascia and tendon of lower back, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K90.0	Celiac disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K76.9	Liver disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q79.1	Other congenital malformations of diaphragm	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F50.2	Bulimia nervosa	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L10.0	Pemphigus vulgaris	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I34.0	Nonrheumatic mitral (valve) insufficiency	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H34.8192	Central retinal vein occlusion, unspecified eye, stable	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K65.2	Spontaneous bacterial peritonitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K51.40	Inflammatory polyps of colon without complications	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N88.3	Incompetence of cervix uteri	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N13.70	Vesicoureteral-reflux, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J39.0	Retropharyngeal and parapharyngeal abscess	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R44.3	Hallucinations, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R15.9	Full incontinence of feces	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I31.9	Disease of pericardium, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R04.89	Hemorrhage from other sites in respiratory passages	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R10.2	Pelvic and perineal pain	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T69.1XXA	Chilblains, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T69.1XXD	Chilblains, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T69.1XXS	Chilblains, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E28.39	Other primary ovarian failure	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H40.1490	Capsular glaucoma with pseudoexfoliation of lens, unspecified eye, stage unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M25.00	Hemarthrosis, unspecified joint	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F60.2	Antisocial personality disorder	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B08.1	Molluscum contagiosum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N36.1	Urethral diverticulum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G96.00	Cerebrospinal fluid leak, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L88	Pyoderma gangrenosum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N48.9	Disorder of penis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A68.1	Tick-borne relapsing fever	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A68.0	Louse-borne relapsing fever	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T79.1XXA	Fat embolism (traumatic), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
