id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	strength_numerators	medication_id	consumable_id
1146	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETHAMBUTOL HYDROCHLORIDE	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	{100}	520	1147
1147	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXEDRAL	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{25}	521	1148
1148	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH MEDICAL KILDARE IRELAND	{1.25}	510	1149
1149	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RYTHROCAPS	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{500}	514	1150
1151	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETOCOXX	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUN PHARMACEUTICAL INDUSTRIES LIMITED MUMBAI INDIA	{90}	517	1152
1152	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	{5,80}	522	1153
1153	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	THAMTOL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{400}	523	1154
1154	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	{5,12.5,160}	524	1155
1155	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NEXMEZOL	SANDOZ S.A PTY LTD	SALUTAS PHARMA GMBH BARLEBEN GERMANY;  SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA	{20}	508	1156
1156	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PREMARIN	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH AYERST CANADA INC QUEBEC CANADA	{0.625}	525	1157
1157	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETOFLAM 120	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	{120}	517	1158
1158	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXLUTON TABLETS	ORGANON OSS N. V.	ORGANON OSS N. V.  NERTHELANDS;  ORGANON LABS LTD CAMBRIDGE UK	{0.5}	526	1159
1159	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FAMYREL	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED UMARGAM INDIA	{0.075}	527	1160
1160	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FEGEM 100 PLUS	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{350,100000}	528	1161
1161	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FELTOR	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	{2.5}	529	1162
1162	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVO-NORDISK A/S BAGSVAERD DENMARK;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	{5,160}	522	1163
1163	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMA SPA AG TORRE ANNUNZIATA ITALY	{10,12.5,160}	524	1164
1164	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NEXPRO	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	{20}	508	1165
1165	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETOFLAM 60	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	{60}	517	1166
1166	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SAFERON	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	{500,100000}	528	1167
1167	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FELTOR	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	{5}	529	1168
1168	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SECURE PILL	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED UMARGAM INDIA	{0.075}	530	1169
1169	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN;  NOVARTIS ANIMAL HEALTH BASEL SWITZERLAND	{10,160}	522	1170
1170	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FEMARA	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND	{2.5}	531	1171
1171	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	NEXPRO 40	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{40}	508	1172
1172	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FENTANYL FRESENIUS	FRESENIUS KABI MANUFACTURING S.A PVT LTD,	BODENE KORSTEN INDIA;  FRESENIUS KABI MANUFACTURING S.A PVT LTD, PORT ELIZABERTH SOUTH AFRICA	{100}	532	1173
1173	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETOFLAM 90	NEW AVAKASH INTERNATIONAL	ALEMBIC PHARMACEUTICALS LIMITED (FORMULATION DIVISION) HALOL INDIA	{90}	517	1174
1174	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FERRIMED	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5,10000,50000}	533	1175
1175	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG STEIN SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	{10,25,320}	534	1176
1176	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LETERO	HETERO LABS LTD	HETERO LABS LTD, ANDHRA PRADESH INDIA	{2.5}	531	1177
1177	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETULOX 120	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	{120}	517	1178
1178	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FERROUS SULPHATE	S K AGE EXPORTS	S KANT HEALTHCARE LTD VAPI INDIA	{200}	535	1179
1179	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA S.A BARCELONA SPAIN	{5,25,160}	534	1180
1180	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FERROUS SULPHATE CO	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{2.5,2.5,200}	536	1181
1181	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FIVOFLU	FRESENIUS KABI ONCOLOGY LTD	DABUR PHARMA LTD(PHARM. DIV.)  INDIA;  FRESENIUS ONCOLOGY LTD SOLAN(HP) INDIA	{50}	537	1182
1182	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLEXIVIAL	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI ESPANA BARCELONA SPAIN	{150}	538	1183
1183	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LETRASAN	KEY ONCOLOGICS (PYT) LTD	DEVA HOLDINGS A.S. ONCOLYTICS PRODUCTION SITE INSTABUL TURKEY	{2.5}	531	1184
1184	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUCLOXACILLIN SODIUM	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{125}	539	1185
1185	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUCONAZOLE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{50}	540	1186
1186	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETULOX 30	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	{30}	517	1187
1187	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUMED	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{2}	541	1188
1188	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	EXFORGE HCT	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA S.A BARCELONA SPAIN	{10,25,160}	534	1189
1189	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUCONAZOLE	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{200}	540	1190
1190	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETULOX 60	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	{60}	517	1191
1191	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SUSTA - K TABLETS	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{600}	542	1192
1192	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUMEL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{2,10,500}	543	1193
1193	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUSTOP	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5,10,400}	544	1194
1194	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUMED	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{2,10,500}	545	1195
1195	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FML LIQUIFILM	ALLERGAN PHARMACEUTICALS (PTY) LTD	ALLERGAN PHARMACEUTICALS MAYO IRELAND;  ALLERGAN PHARMACEUTICALS (PTY) LTD  SOUTH AFRICA	{5}	546	1196
1196	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FOLIC ACID	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5}	547	1197
1197	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FORANE	ABBVIE (PTY) LTD ABBOTT PLACE	ABBOTT LABORATORIES LTD QUEENBOROUGH UNITED KINGDOM;  ABBOTT LABS S.A (PTY) LTD  SOUTH AFRICA;  ABBVIE DEUTSCHLAND GMBH % CO. KG  GERMANY;  AESICA QUEENBOROUGH LTD QUEENBOROUGH UK	{100}	548	1198
1198	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUMYC-200	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	{200}	540	1199
1199	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ETULOX 90	MYLAN PHARMACEUTICALS PVT LTD	FOURRTS (INDIA) LABORATORIES PVT LIMITED CHENNAI INDIA	{90}	517	1200
1200	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FORXIGA	ASTRAZENECA UK LIMITED	ASTRAZENECA UK LIMITED CHESHIRE UNITED KINGDOM	{10}	549	1201
1201	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FUNGICON-150	MICRO LABS LTD	MICRO LABS LTD HOSUR INDIA	{150}	540	1202
1202	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FOSENEMA	DATLABS PRIVATE LIMITED	ADCOCK INGRAM CRITICAL CARE ISANDO SOUTH AFRICA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{9,24}	550	1203
1203	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FRAGMIN 5000 I.U.	PFIZER LABORATORIES (PTY) LTD	VETTER PHARMA-FERTGUNG GMBH RAVENSBURG GERMANY	{5000}	551	1204
1204	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FORXIGA	ASTRAZENECA UK LIMITED	ASTRAZENECA UK LIMITED CHESHIRE UNITED KINGDOM	{5}	549	1205
1205	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ISOFLURANE (100ML)	PIRAMAL ENTERPRISES LIMITED	PIRAMAL ENTERPRISES LIMITED KOHIR MANDAL INDIA	{100}	552	1206
1206	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PROVIVE	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED	BAXTER PHARMACEUTICALS INDIA PRIVATE LIMITED AHMEDABAD INDIA	{1}	553	1207
1207	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FULPHILA	MYLAN PHARMACEUTICALS PVT LTD	BIOCON LIMITED BANGALORE INDIA	{0.6,6}	554	1208
1208	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FUNGEX	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5}	555	1209
1209	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FYCOMPA  2MG	EQUITY PHARMACEUTICALS (PTY) LTD	EISAI MANUAFCTURING LIMITED (EML) HERTFORDSHIRE UNITED KINGDOM;  KAWASHIMA FACTORY, EISAI CO., LTD KAKAMIGAHARA JAPAN	{2}	556	1210
1210	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FUNGICON-50	MICRO LABS LTD	MICRO LABS LTD HOSUR INDIA	{50}	540	1211
1211	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FYCOMPA 6MG	EQUITY PHARMACEUTICALS (PTY) LTD	KAWASHIMA FACTORY, EISAI CO., LTD KAKAMIGAHARA JAPAN;  EISAI MANUAFCTURING LIMITED (EML) HERTFORDSHIRE UNITED KINGDOM	{6}	557	1212
1212	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ISOFLURANE (250ML)	PIRAMAL ENTERPRISES LIMITED	PIRAMAL ENTERPRISES LIMITED SANGAREDDY INDIA	{100}	552	1213
1213	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FYCOMPA 4MG	EQUITY PHARMACEUTICALS (PTY) LTD	KAWASHIMA FACTORY, EISAI CO., LTD KAKAMIGAHARA JAPAN;  EISAI MANUAFCTURING LIMITED (EML) HERTFORDSHIRE UNITED KINGDOM	{4}	556	1214
1214	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FYCOMPA 8MG	EQUITY PHARMACEUTICALS (PTY) LTD	EISAI MANUAFCTURING LIMITED (EML) HERTFORDSHIRE UNITED KINGDOM;  KAWASHIMA FACTORY, EISAI CO., LTD KAKAMIGAHARA JAPAN	{8}	557	1215
1215	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GABATOR 300	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{300}	558	1216
1216	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GALVUS	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA S.A BARCELONA SPAIN	{50}	559	1217
1217	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GALVUS MET	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND;  NOVARTIS PHARMA PRODUCTIONS GMGH WEHR GERMANY;  NOVARTIS SINGAPORE PHARMACEUTICAL MANF PTC LT TUAS SINGAPORE;  NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS SAGLIK TURKEY	{50,500}	560	1218
1218	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUCONAZOLE	MYLAN LAB LTD	MYLAN LAB LTD MAHARASHTRA INDIA	{50}	561	1219
1219	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GAMMA BENZENE HEXACHLORIDE IN LIQUID PARAFFIN	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{1}	562	1220
1220	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GARDASIL	MSD PTY LTD	MSD B V HAARLEM HARLEM HOLLAND;  MERCK SHARP AND DOHM CORP WEST POINT  USA	{20,20,40,40}	563	1221
1221	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GASTRIGEL	CAPS INTERNATIONAL EST	CAPS PVT LTD HARARE ZIMBABWE	{1.75,8,17.5,325}	564	1222
1222	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GALVUS MET	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND	{50,850}	560	1223
1223	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GAVISCON LIQUID ANISEED	RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	RECKITT BENCKISER HEALTHCARE (UK) LTD HULL UK	{160,267,500}	565	1224
1224	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUCONAZOLE	MYLAN LABORATORIES LIMITED	MYLAN LAB LTD MAHARASHTRA INDIA	{200}	561	1225
1225	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PERJETA	ROCHE PRODUCTS (PTY) LTD	ROCHE DIAGNOSTICS GMBH MANNHEIM GERMANY;  F. HOFFMAN LA ROCHE LTD KAISERUGST SWITZERLAND	{420}	566	1226
1226	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GAVISCON DOUBLE ACTION	RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	RECKITT BENCKISER HEALTHCARE (UK) LTD HULL UK	{106.5,187.5,250}	567	1227
1227	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GCP ANTISEPTIC LIQUID	GRANITESIDE CHEMICALS (PVT) LTD	GRANITESIDE CHEMICALS (PVT) LTD HARARE ZIMBABWE	{0.5,0.95,1.75,5}	568	1228
1228	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LANOXIN	PHARMACARE LTD	ASPEN BAD OLDESLOE GMBH BAD OLDESLOE GERMANY;  ASPEN PORT ELIZABETH (PTY) LIMIITED PORT ELIZABETH SOUTH AFRICA	{0.25}	569	1229
1229	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GALVUS MET	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS SINGAPORE PHARMACEUTICAL MANF PTC LT TUAS SINGAPORE;  NOVARTIS PHARMA PRODUCTIONS GMGH WEHR GERMANY;  NOVARTIS SAGLIK TURKEY	{50,1000}	560	1230
1230	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	FLUKEN 200	FDC LIMITED	FDC LIMITED MUMBAI INDIA	{200}	561	1231
1231	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GEES LINCTUS	GEDDES LTD	CAPS PVT LTD HARARE ZIMBABWE;  LANCASTER INDUSTRIAL PVT LTD BULAWAYO ZIMBABWE	{33.33,33.33,100}	570	1232
1232	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GELOFUSINE	B.BRAUN MELSUNGEN AG	B. BRAUN MEDICAL  SWITZERLAND;  B.BRAUN MELSUNGEN AG MELSUNGEN GERMANY	{4}	571	1233
1233	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PHARMA-Q GENTAMICIN	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{80}	572	1234
1234	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GENTIAN VIOLET SOLUTION	ZIMBABWE PHARMACEUTICALS HEALTHCARE	ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE	{1}	573	1235
1235	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GILL ANTI-DANDRUFF SHAMPOO	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{1}	574	1236
1236	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	PHARMA-Q GENTAMICIN	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{20}	572	1237
1237	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLAMIDE	CADILA PHARMACEUTICALS LIMITED	CADILA PHARMACEUTICALS LIMITED AHMEDABAD INDIA	{5}	575	1238
1238	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GEES LINCTUS (OPIATE SQUILL LINCTUS)	PLUS FIVE PHARMACEUTICALS PVT LTD	PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	{0.83}	576	1239
1239	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLEMONT-IR 10	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARMACEUTICAL LIMITED BARDEZ-GOA INDIA	{10}	577	1240
1240	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLENDES	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARMACEUTICAL LIMITED BARDEZ-GOA INDIA	{5}	578	1241
1241	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLEVATE	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	{0.05}	579	1242
1242	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SOLUTION GENTIAN VIOLET BPC	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{0.5}	573	1243
1243	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLEVO-250	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	{250}	580	1244
1244	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLIVEC	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS PHARMA PRODUCTIONS GMGH WEHR GERMANY;  NOVARTIS PHARMA GMBH  GERMANY;  SOLVIAS AG KAISERAUGST SWITZERLAND;  NOVARTIS INTERNATIONAL PHARMACEUTICAL LTD RINGASKIDDY IRELAND;  NOVARTIS RINGASKIDDY LTD RINGASKIDDY IRELAND	{100}	581	1245
1245	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLIBENCLAMIDE	MISSION PHARMA A/S	MEDICAMEN BIOTECH LTD  INDIA	{5}	575	1246
1246	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLEVO-500	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	{500}	580	1247
1247	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLUSIS 1000ER	MSN LABORATORIES LTD	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{1000}	582	1248
1248	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	MATIS	KEY ONCOLOGICS (PYT) LTD	DELTA HOLDINGS A.S. ISTANBUL TURKEY	{400}	581	1249
1249	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLYCERIN AND ROSE WATER	ZIMBABWE PHARMACEUTICALS HEALTHCARE	ZIMBABWE PHARMACEUTICALS HEALTHCARE BULAWAYO ZIMBABWE	{50}	583	1250
1250	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUKAST	INNOVATA PHARMACEUTICALS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{5}	584	1251
1251	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLITISOL 5	REMEDICA LTD	REMEDICA LTD LIMASSOL CYPRUS	{5}	575	1252
1252	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	POWERCORT SPRAY	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARMACEUTICALS LIMITED TEHSIL  INDIA	{0.05}	585	1253
1253	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLYCERIN SUPPOSITORIES FOR CHILDREN	PHARMACARE LIMITED	LENNON LTD PORT ELIZABETH SOUTH AFRICA	{1.26}	586	1254
1254	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GLYCOPYRRONIUM BROMIDE	MARTINDALE PHARMACEUTICALS T/A MARTINDALE PHARMA	MARTINDALE PHARMACEUTICALS T/A MARTINDALE PHARMA ROMFORD UNITED KINGDOM	{200}	587	1255
1255	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	GOLDGESIC	PHARMANOVA (PVT) LTD	PHARMANOVA (PVT) LTD HARARE ZIMBABWE	{5,6.5,120}	588	1256
1256	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LEVOMAC 250	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LIMITED MUMBAI INDIA	{250}	580	1257
1257	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	LUKUST	INNOVATA PHARMACEUTICALS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{4}	584	1258
1258	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VARIGLYBEN	VARICHEM PHARMACEUTICALS (PVT) LTD	VARICHEM PHARMACEUTICALS (PVT) LTD HARARE ZIMBABWE	{5}	575	1259
