id	created_at	updated_at	licence_number	name	licensee	address	town	expiry_date	premises_types
32ab67da-d8dd-488a-8878-08c31b5de882	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1507-2024	MOM AND BABY PHARMACY	HYPERGAIN EXPEDITIONS (PVT) LTD	16090 UNIT G.	CHITUNGWIZA	2025-11-30	Pharmacy in any other location
a8f33d74-ac4c-4f75-b46d-f6a45d256a14	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0221-2024	MONARCH PRODUCTS LTD CLINIC	TREGERS PRODUCTS (PVT) LTD	KHAMI/WAVERLY RDS	BULAWAYO	2025-09-30	Clinics: Class C
1c78062e-7b48-4770-bc5b-6c4ccdca7111	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1329-2024	MONDAY PHARMACY	MOPANEWAY (PVT) LTD	646 NHARIRA SHOPS	NORTON	2025-02-28	Pharmacy in any other location
4a28fc00-9f40-4c38-a9a9-7a571729a95a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1684-2024	MONTAGU HEALTH PHARMACY	JTEE TJAY INVESTMENTS (PVT) LTD	STDNO. 1484, 9 J. CHINAMANO AVE SUITE 1	HARARE	2025-11-30	Pharmacy in any other location
83499122-7abc-4343-8d8c-0255d602df8a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1710-2024	MONTCLAIRE PHARMACY	NOVASPHERE ENTERPRISES (PVT) LTD	14322 MADOKERO ESTATES	HARARE	2025-03-31	Pharmacy in any other location
f3f6265d-e857-42ec-9355-3bc457eb65cd	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1602-2024	MORNINGSIDE PHARMACY	BONIPHARM PHARMACEUTICALS (PVT) LTD	SHOP 4 MORNINGSIDE COMPLEX 24 GREYSTOKE WAY	BULAWAYO	2025-08-31	Pharmacy in any other location
d6935d24-770b-48a1-81a4-201e36d8aec0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1420-2024	MOUNT DARWIN PHARMACY	MOUNT DARWIN PHARMACY (PVT) LTD	1 MAIN STREET	MT DARWIN	2025-05-31	Pharmacy in any other location
69ede511-57e6-44bc-884a-a34e1f2dc349	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0126-2023	MPAPA CLINIC	TRIANGLE LIMITED	SECTION 65, TRIANGLE SUGAR ESTATE	TRIANGLE	2024-09-30	Clinics: Class C
839d1031-493f-4357-bfd8-2b6908cc1c01	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1621-2024	MPOPOMA PHARMACY	TSEPO PHARMACY (PVT) LTD	6946 MPOPOMA SHOPPING COMPLEX	BULAWAYO	2025-12-31	Pharmacy in any other location
21b05372-3095-47e5-bd56-2b5631523d12	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0009-2023	MT DARWIN SURGERY	Dr G MAPIYE	SHOP 1, CABS CENTRE	MT DARWIN	2024-06-30	Dispensing medical practice
b68a5ac7-3a06-4e58-b7c9-3a172ebfdc64	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0035-2023	MUCHUWETI DAVID	MUCHUWETI DAVID (Dr)	STD 9972 MUSHAYABANDE, GLEN NORAH B	HARARE	2024-06-30	Dispensing medical practice
66b89b08-2bae-44ea-a473-585ee6d1e8db	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1970-2024	MUDZI RANK PHARMACY	BITS SOLUTION P/L	SHOP 147 NUMBER KOTWA	MUDZI	2025-04-30	Pharmacy in rural area
7c667c05-c044-4a98-bf6f-8dad0f1f9886	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1696-2024	MUGUTA PHARMACY	DrUG MART PHARMACY (PVT) LTD	SHOP 11 MUGUTA EPWORTH	HARARE	2025-02-28	Pharmacy in any other location
4a829983-5e8a-4d26-a370-49129dd59d1c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1617-2024	MUKOSI PHARMACY	MUKOSI ENTERPRISES (PVT) LTD	SHOP 14 CHITUNGWIZA TOWN CENTRE	CHITUNGWIZA	2025-06-30	Pharmacy in any other location
89bfd52f-eaac-48cc-ba40-d35c2aa7b9e6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0143-2024	MULLER & PHIPPS	MULLER & PHIPPS (PVT) LTD	93 HIGHFIELD ROAD	HARARE	2025-03-31	Wholesalers
51e36853-94fc-42b5-bc8d-9bee272126e4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1861-2024	MUM AND BABY PHARMACY	CRYSTALGLOW PBC	13624 ZENGEZA 2 SHOPPING CENTRE	CHITUNGWIZA	2025-05-31	Pharmacy in any other location
19efe185-5580-40b7-964d-d560d886a743	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1180-2024	MURAMBINDA RANK PHARMACY	REDOLENT INVESTMENTS (PVT) LTD	STAND 3455 MURAMBINDA GROWTH POINT	MURAMBINDA	2025-02-28	Pharmacy in rural area
b8c3a744-d4a3-49d2-ada7-9c19554cc2ff	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1440-2024	MURAPI PHARMACY	TANQ VEST INCORPORATED (PVT) LTD	68B HERBERT CHITEPO ST	MUTARE	2025-11-30	Pharmacy located in the CBD
cc930b0d-0e3f-45dc-b724-75ac5b34d9b1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0072-2023	MURIEL MINE CLINIC	PAN AFRICAN MINING	MURIEL MINE	BANKET	2024-09-30	Clinics: Class B
df88d989-8f94-4ac1-b9de-41a280612478	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P2011-2024	MUTALA TRUST PHARMACY	MUTALA TRUST	52 ALPES ROAD	HARARE	2025-05-31	Pharmacies: Research
f3361642-1c3f-4a39-8cb8-7a0924947d83	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0092-2023	MUTARE BOARD & PAPER MILLS CLINIC	MUTARE BOARD & PAPER MILLS	MUTARE BOARD & PAPER MILLS	MUTARE	2024-09-30	Clinics: Class C
d54ed545-1df7-4d26-a9a8-0392c822b09f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1705-2024	MUTARE NETLIFE I PHARMACY	VOUS PHARMACEUTICALS (PVT) LTD	123 - 125 HERBERT CHITEPO AVENUE	MUTARE	2025-02-28	Pharmacy in any other location
c8e2e6f5-7994-4296-871f-c8f2a305af65	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0145-2023	MUTARE NEW START CENTRE	POPULATION SOLUTION FOR HEALTH	4 JUBILEE STREET	MUTARE	2024-09-30	Clinics: Class B
61ddb555-beb6-4fbd-b909-9409720c7cf2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1619-2024	MUTARE PHARMACY	M.J. CHEMIST (PVT) LTD	65 H. CHITEPO STREET	MUTARE	2025-07-31	Pharmacy in any other location
35bd8966-b1f2-448a-8abb-bfdfb711f38b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0199-2023	MUTARE POLYTECHNIC CLINIC	MUTARE POLYTECHNIC	CNR VINCENT AVE & ROBERT MUGABE ST	MUTARE	2024-09-30	Clinics: Class B
c45b8eb5-8d57-44e9-a7f0-f6dcfb966149	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0121-2023	MUTIRIKWI CLINIC	TRIANGLE LIMITED	SECTION 63 TRIANGLE SUGAR ESTATES	TRIANGLE	2024-09-30	Clinics: Class C
31642cb4-f8ba-4a43-bb1f-9b34f6cab979	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0008-2023	MVURWI POLYCLINIC	Dr R CHINOVHIRINGA	STAND 624, INDEPENDENCE WAY	MVURWI	2024-06-30	Dispensing medical practice
8e05591d-f247-4450-a5e9-5c5c87604756	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0094-2023	MWENEZI DEVELOPMENT CORP CLINIC	MWENEZI DEVELOPMENT CORP LIMITED	MWENAZANA ESTATE	MWENEZI	2024-09-30	Clinics: Class B
e9719fe8-cb93-4334-a691-2a8c002d9365	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0024-2023	MWENEZI SURGERY	ITAI MATIBIRI	STAND 519, NESHURO	MWENEZI	2024-06-30	Dispensing medical practice
a4495bdb-701e-4704-bf32-a65596f537f0	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1187-2024	N & M PHARMACIES - CHITUNGWIZA	INFINITY VENTURES (PVT) LTD	STD 7217, SHOP 2 UNIT J	CHITUNGWIZA	2025-12-31	Pharmacy in any other location
40fa2088-20cd-4886-9e62-6d5de76b6c67	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0038-2023	NATIONAL BREWERIES - BULAWAYO	NATIONAL BREWERIES LIMITED	14-15 LEAMINGTON RD, BELMONT	BULAWAYO	2024-09-30	Clinics: Class B
d8522b88-d886-4433-a302-c8a8aa076012	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0077-2023	NATIONAL FOODS CLINIC	NATIONAL FOODS LIMITED	STEELWORKS ROAD	BULAWAYO	2024-09-30	Clinics: Class C
b150daca-1e57-4333-9c50-d976feb67e03	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0069-2023	NATIONAL FOODS LTD - HARARE	NATIONAL FOODS LTD	10 STIRLING RD, WORKINGTON HEAVY INDUSTRIES	HARARE	2024-09-30	Clinics: Class C
8741e0ad-a491-4b21-9251-062b75f45348	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0216-2024	NATIONAL PHARMACEUTICAL COMPANY	NATIONAL PHARMACEUTICAL COMPANY	14 LOBENGULA RD, SOUTHERTON,	HARARE	2025-03-31	Wholesalers
b3584585-1b66-4a1b-bc2a-65df5db4ab12	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I04-P0203-2024	NATIONAL SOCIAL SECURITY AUTHORITY	NATIONAL SOCIAL SECURITY AUTHORITY	VERA ROAD, MZILIKAZI	BULAWAYO	2024-09-30	Clinics: Class D
bbabd4aa-1703-4215-aa35-2d862e512fe4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0214-2024	NATPHARM - MASVINGO	NATIONAL PHARMACEUTICAL COMPANY	2844 INDUSTRIAL SITE,	MASVINGO	2025-03-31	Wholesalers
eb08709c-d5ee-4840-847a-d71a8662a997	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0023-2024	NECTACARE PHARMACY	NECTACARE (PVT) LTD	1016A HIGHLANDS	ZVISHAVANE	2025-02-28	Hospital pharmacies
3a9c6595-0271-46cd-a9f5-20169b5d5a2f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1439-2024	NECTACARE PHARMACY	NECTACARE (PVT) LTD	SHABANI MINE HOSPITAL	ZVISHAVANE	2025-05-31	Pharmacy in any other location
a12bb678-ddf0-4a37-af8e-1d3ce491e26a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1683-2024	NECTACARE PHARMACY	NECTACARE PHARMACEUTICALS (PVT) LTD	217 HEBERT CHITEPO AVENUE	HARARE	2025-08-31	Pharmacy in any other location
ce757611-48ee-4b03-811d-9dea31094352	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1706-2024	NECTACARE PHARMACY	NECTACARE PHARMACEUTICALS (PVT) LTD	STAND 432, 55 BTWN 4TH/5TH AVE	BULAWAYO	2025-02-28	Pharmacy located in the CBD
5bf5e2e6-f94b-4d92-bcaf-ed9ff693edfa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1441-2024	NECTACARE PHARMACY	NECTACARE	NO. 85, HERBERT CHITEPO STREET	MUTARE	2025-05-31	Pharmacy located in the CBD
8dd96f46-872e-4d5e-9b18-c215619a5023	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1352-2024	NEIGHBORCARE DrIVE-THRU PHARMACY	NEIGHBOROCARE PHARMACY (PVT) LTD	6460 SOUTHLEA PARK	HARARE	2025-08-31	Pharmacy in any other location
2b5c307e-9edc-4972-b9b4-86758a85f68c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1891-2024	NEIGHBORCARE PHARMACY	NEIGHBORCARE PHARMACY (PVT) LTD	6421 SOUTHLEA PARK	HARARE	2025-10-31	Pharmacy in any other location
a789e50c-b7ed-4ffb-931b-d47d614fa9e3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0191-2024	NEOMED PHARMACEUTICALS	CURLEW CHEMICALS (PVT) LTD	NO 129 A G. SILUNDIKA 13TH& 14TH AVENUE,	BULAWAYO	2025-04-30	Wholesalers
8603b520-2487-407a-9435-e422dfe0596d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0036-2023	NESHURO SURGERY	MANJEYA M. Dr	STAND 144	RUTENGA	2024-06-30	Dispensing medical practice
a04317f8-9aa0-43fc-acba-6327e68bc77e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1974-2024	NETCARE PHARMACY	LIFECHECK PHARMACY (PVT) LTD	19088 DAMAFALLS	RUWA	2025-04-30	Pharmacy in any other location
602a516b-bf8f-44e3-8e22-f896bb401393	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0163-2023	NEW AFRICA HOUSE NEW START	POPULATION SOLUTIONS FOR HEALTH	NEW AFRICA HOUSE NO. 40 KWAME KRUMAH AVENUE	HARARE	2024-09-30	Clinics: Class B
c7b2b16f-9f8e-4fb5-b525-ad704eecc44c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0148-2024	NEW AVAKASH INTERNATIONAL	NEW AVAKASH INTERNATIONAL (PVT) LTD	STD NO. 18378 MUKUVISI IND. PARK, BAY 1, UNIT 1	HARARE	2025-03-31	Wholesalers
ddeb79ec-2cf6-4379-9ac1-6d563e2dc739	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0897-2024	NEW CHIVHU PHARMACY	CHIKOROWONDO HEALTHCARE (PVT) LTD	STAND 380, DECLERK STREET	CHIVHU	2025-05-31	Pharmacy in any other location
f149ac8f-aa68-4951-a6e4-88a311f3e484	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1627-2024	NEW HIGHFIELD PHARMACY	ROLESERVE INVESTMENTS (PVT) LTD	STD 4100 MACHIPISA MURAPE BLD,HIGHFIELD	HARARE	2025-11-30	Pharmacy in any other location
b19c438e-2c8f-4f8c-a9dd-6c4a242882dd	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1733-2024	NEW HOPE PHARMACY	NEW HOPE PHARMACY	19157 ZENGEZA 4 SHOPS, ZENGEZA	CHITUNGWIZA	2025-10-31	Pharmacy in any other location
56d10d28-dfa1-416a-b54a-88a3806995ec	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1622-2024	NEW HORIZON - MARIMBA	CAPLETECH INVESTMENTS (PVT) LTD	STAND 9686 MUFAKOSE OK SHOPPING CENTRE	HARARE	2025-08-31	Pharmacy in any other location
e1e81799-35bf-4edf-9ec4-53974142ffe2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1361-2024	NEW HORIZON MUFAKOSE PHARMACY	CAPLETECH INVESTMENTS (PVT) LTD	STAND 33 AREA G.MUDYAMHEMBWE	HARARE	2025-08-31	Pharmacy in any other location
d225e99c-8f81-43cd-b4d5-7838363abbfe	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1675-2024	NEW HORIZON PHARMACY	HYBERABAD INVESTMENTS (PVT) LTD	STAND 1685 CHESVINGO BUSINESS CENTRE	MASVINGO	2025-08-31	Pharmacy in any other location
8f079f46-ae09-4e1c-8cbd-bf2cdf7fe5e8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1691-2024	NEW HORIZON PHARMACY	HYBERABAD INVESTMENTS (PVT) LTD	303 HUGHES STREET	MASVINGO	2025-02-28	Pharmacy located in the CBD
b8560184-f527-4098-9610-1bfcc66e4019	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0027-2024	NEW MARLBOLOUGH PRIVATE HOSPITAL PHARMACY	KUMUTSA INVESTMENTS (PVT) LTD	1751 MUTOKO RD, NEW MARLBOROUGH	HARARE	2025-06-30	Hospital pharmacies
a37f4134-5ed1-43f7-83e0-f90bd12cf8df	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1948-2024	NEW MBIZO PHARMACY	BRICE VISION PBC	STAND 8481, MBIZO 11	KWEKWE	2025-02-28	Pharmacy in any other location
865ddc73-4e36-4f51-b4ee-a68a25ff3b5e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1392-2024	NEW MUREHWA PHARMACY	DIS - SMAT INVESTMENTS (PVT) LTD	571 CHIGASA COMPLEX	MUREHWA	2025-04-30	Pharmacy in rural area
007e3c2c-b921-4c77-b08a-47b843f11c23	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1611-2024	NEW PLATINUM PHARMACY	SEKENENDE INVESTMENTS (PVT) LTD	STAND 8785, ST MARYS	CHITUNGWIZA	2025-11-30	Pharmacy in any other location
235546d9-c92d-4c00-9ca9-f44e83074b89	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0174-2023	NEW YEARS GIFT CLINIC	TANGANDA TEA COMPANY	NEW YEARS GIFT ESTATE	CHIPINGE	2024-09-30	Clinics: Class B
ce66b8cf-018f-45d8-9c58-ebb19d570268	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P02-P1396-2024	NEWLANDS CLINIC PHARMACY	RUEDI LUETHY FOUNDATION ZIMBABWE	56 ENTERPRISE RD	HARARE	2025-11-30	Pharmacies: Restricted
37d2fddc-895c-478a-8cd9-5c6ad57a7057	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1690-2024	NEWLANDS WELLNESS PHARMACY	NEWLANDS WELLNESS PHARMACY	1 WALMER DrIVE	HARARE	2025-10-31	Pharmacy in any other location
f36b1ece-5367-4df8-9d2d-79e62aaf33ee	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1485-2024	NEWLINE PHARMACY	CAPROMED (PVT) LTD	STD 122 MBUYA NEHANDA ST	HARARE	2025-02-28	Pharmacy located in the CBD
cf9f9579-c1dc-4cf3-a99b-dda3ee9cae51	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0212-2024	NEXTRAT PHARMA LOGISTICS	NEXTRAT PHARMA LOGISTICS (PVT) LTD	UNIT 9 STAND 2912, KENMARK CRES	HARARE	2025-05-31	Wholesalers
bcdbab46-d596-4b6e-bdb1-8c5a79d11c1e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0037-2023	NGUNDU SURGERY	MORGEN MANJEYA	STD 444	NGUNDU	2024-06-30	Dispensing medical practice
8d5da3dd-c437-4082-b087-618bb96fd1a8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I03-P0067-2023	NIMr & CHAPMAN MANUFACTURING CLINIC	NIMr & CHAPMAN MANUFACTURING P/L	CNR TAMWORTH/PLUMTREE RDS	BULAWAYO	2024-09-30	Clinics: Class C
112fd474-5e36-4936-80e1-8338f7fe697e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1461-2024	NITT PHARMACY	NITT PHARMACY	STAND 720 NYIKA GROWTH POINT	NYIKA	2025-09-30	Pharmacy in rural area
06692667-37f8-4cca-99e5-0226d4fa9753	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1384-2024	NKETA PHARMACY	CHIMODZI NICHOLAS (Mr)	1120	BULAWAYO	2025-02-28	Pharmacy in any other location
f6b3075e-2fa1-4766-8df4-734c2bb50903	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1932-2024	NKOSI PHARMACY	NKOSI PHARMACY (PVT) LTD	827 AERODrOME	VIC FALLS	2025-02-28	Pharmacy in any other location
0f805333-2f52-4c9b-8d5e-f12a9448b44a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0040-2023	NKULUMANE 4, SURGERY	MsIMANGA GOODNESS MIRIRA	NDABA RD, NKULUMANE 4	BULAWAYO	2024-06-30	Dispensing medical practice
b374c62e-61cb-4c15-8bb5-8f2a105d873a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1383-2024	NKULUMANE PHARMACY	HOMEWARD PHARMACEUTICALS (PVT) LTD	STAND 5603 NKULUMANE 5	BULAWAYO	2025-10-31	Pharmacy in any other location
0da06d0a-2bc8-4b70-8d8d-cc86b4dc2c8a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1626-2024	NO. 1 PHARMACY	NYMISA (PVT) LTD	OPPOSITE NO. 1 CLINIC, LWENDULU VILLAGE	HWANGE	2025-02-28	Pharmacy in any other location
ab00d49c-23c6-4b2c-a45d-b9f205256fa8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1791-2024	NORTON PHARMACY	HARD WORK INVESTMENTS P/L	K2014 KATANGA	NORTON	2025-02-28	Pharmacy in any other location
4845e813-e099-416a-bbbe-26c7288d0bf8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1496-2024	NSSA STAFF AND PENSIONERS CLINIC	NATIONAL SOCIAL SECURITY AUTHORITY	LOT I OF STAND 1659, 61 BAINES AVE	HARARE	2025-02-28	Pharmacies: Restricted
38a3294d-e0b5-4679-87c9-9905e9573613	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1591-2024	NU ALPHA EPATON PHARMACY	SEKENENDE INVESTMENTS	STAND 5158 CORNERSTORE OVERSPILL EPWORTH	HARARE	2025-07-31	Pharmacy in any other location
93912dfd-d2c6-496e-87d5-77a998eddaaa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1308-2024	NU CENTRE PHARMACY	AFRIHELP PHARMACEUTICALS (PVT) LTD	10799 GOKWE CENTRE	GOKWE	2025-10-31	Pharmacy in any other location
8d4b04b2-ed09-4e9a-aa88-69ba84f4a94f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1360-2024	NU FIFE AVENUE PHARMACY	HERVOS INVESTMENTS P/L	145 FIFE AVENUE	HARARE	2025-01-31	Pharmacy in any other location
a582fdbe-56d4-4bb9-974b-29ead03ca317	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1473-2024	NU KAROI PHARMACY	KUNDAI MHONGWA (Mr)	STAND NO 1 CHIKANGWE	620	2025-10-31	Pharmacy in any other location
078c4a6a-e2a2-4d7d-aeef-ee6a2eb4cbf4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1598-2024	NU KAROI PHARMACY	NU KAROI PHARMACY PBC	STAND 118A BOUGAINVILLE RD	KAROI	2025-05-31	Pharmacy in any other location
1a094763-9e62-4ee4-9758-6e4f37993450	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1535-2024	NU MAKONI PHARMACY	YOBCARE INVESTMENTS (PVT) LTD	STAND 16128 UNIT G. MAKONI	CHITUNGWIZA	2025-04-30	Pharmacy in any other location
038fe031-1121-4146-8b5f-316e50746c8c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1858-2024	NU TAFARA PHARMACY	CONWAVE PHARMACIES PVT LTD	SHOP 2 STAND 198 MARONGWE PLAZA KAMUNHU SHOPS NEW MABVUKU	HARARE	2025-03-31	Pharmacy in any other location
4e6dc320-6544-4505-bb0e-c8c9bee9671a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1594-2024	NU-ALPHA PHARMACY	SEKENENDE INVESTMENTS (PVT) LTD	STAND 8788	CHITUNGWIZA	2025-08-31	Pharmacy in any other location
6adeb681-3318-4d1d-9936-e770ce899e57	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1304-2024	NULINK PHARMACY	OLYMPIA GOLD (PVT) LTD	5699 SHARE 1 ZIMrE PARK SHOPS	RUWA	2025-02-28	Pharmacy in any other location
cf1b7272-9bd0-4922-81f6-e0a135d337ca	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1512-2024	NU-MUTOKO PHARMACY	CYNFER INCORPORAQTED (PVT) LTD	NO. 413 BADGERSKIN COMPLEX NEWTON RD	MUTOKO	2025-11-30	Pharmacy in rural area
a153335b-4039-4ab7-b335-ab26fca36505	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I04-P0193-2023	NUST STUDENTS CLINIC	NAT. UNIVERSITY OF SCIENCE & TECH.	CNR CECIL AVE/GWANDA ROAD	BULAWAYO	2024-09-30	Clinics: Class D
1080ee6d-543e-44c0-b66a-637e6046f322	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1604-2024	NYABIRA PHARMACY	HARMACET (PVT) LTD	SHOP 488, NY488	NYABIRA	2025-07-31	Pharmacy in rural area
b51e2ce4-dd63-4ee7-85be-4daee072b932	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0041-2023	NYAMANDE A. (Dr) (MARONDERA CLINIC)	NYAMANDE ARNOLD (Dr)	STAND 44011, LUVEVE RD	BULAWAYO	2024-06-30	Dispensing medical practice
c766a759-e2f8-4c53-a700-e2643db5013e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0022-2023	NYANYADZI FAMILY SURGERY	RUMBIDZAI MUSVOSVI	RUFARO BUSINESS CENTRE NYANYADZI	BIRCHENOUGH	2024-06-30	Dispensing medical practice
bdc4e3ad-170b-4d63-abf6-7757f5220c34	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1655-2024	NZVIMBO PHARMACY	YOPAT INVESTMENTS P/L	NO 254 NZVIMBO GROWTH POINT, KAMHUKA BLD	CHIWESHE	2025-02-28	Pharmacy in rural area
584095d9-3160-4811-a300-1eb0afe0ad26	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1317-2024	OAKWOOD PHARMACY	OAKWOOD PHARMACY	SHOP 2 STAND 12248	HARARE	2025-03-31	Pharmacy in any other location
de6382e3-1c03-4e9b-9da0-60f8e0805d12	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1316-2024	OAKWOOD PHARMACY	OAKWOOD PHARMACY (PVT) LTD	SHOP 7 STAND 21813 DURAWALL,	NORTON	2025-09-30	Pharmacy in any other location
