id	name	term_icd9_code	term_icd9_text	consumer_name	is_procedure	info_link_href	info_link_text	created_at	updated_at
c_374	Hypertension			High blood pressure (hypertension (HTN))	f	http://www.nlm.nih.gov/medlineplus/highbloodpressure.html	High Blood Pressure	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10746	Meniscus tear			Meniscus tear	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11117	Cicatricial pemphigoid	694.9	Unspecified bullous dermatoses	Cicatricial pemphigoid	f	http://www.nlm.nih.gov/medlineplus/pemphigus.html	Pemphigus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8402	Spinal cord mass	237.5	Neoplasm of uncertain behavior of brain and spinal cord	Spinal cord mass	f	http://www.nlm.nih.gov/medlineplus/ency/article/001403.htm	Spinal tumor	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8392	Shock	785.50	Shock, unspecified	Shock with vascular collapse	f	http://www.nlm.nih.gov/medlineplus/shock.html	Shock	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2936	Urethral discharge	788.7	Urethral discharge	Urethral discharge	f	http://www.nlm.nih.gov/medlineplus/ency/article/003750.htm	Urethral discharge culture	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23373	Ankle/foot pain	719.47	Pain in joint involving ankle and foot	Ankle/foot pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003167.htm	Ankle pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13436	Gonadal dysgenesis			Gonadal dysgenesis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000379.htm	Turner syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10382	Fibrosarcoma	171.9	Malignant neoplasm of connective and other soft tissue, site unspecified	Fibrosarcoma	f	http://www.nlm.nih.gov/medlineplus/softtissuesarcoma.html	Soft Tissue Sarcoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8758	Anemia - autoimmune hemolytic	283.0	Autoimmune hemolytic anemias	Anemia - autoimmune hemolytic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000571.htm	Hemolytic anemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10685	Pinguecula	372.51	Pinguecula	Pinguecula	f	http://www.nlm.nih.gov/medlineplus/eyediseases.html	Eye Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6716	Balanitis	607.1	Balanoposthitis	Balanitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000862.htm	Balanitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2502	Malrotation			Malrotation	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_18012	Mononeuritis multiplex			Mononeuritis multiplex	f	http://www.nlm.nih.gov/medlineplus/ency/article/000782.htm	Mononeuritis multiplex	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20806	Hydrops fetalis			Fluid accumulation in the fetus (hydrops fetalis)	f	http://www.nlm.nih.gov/medlineplus/ency/article/007308.htm	Hydrops fetalis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4343	Laryngeal polyp	478.4	Polyp of vocal cord or larynx	Laryngeal polyp	f	http://www.nlm.nih.gov/medlineplus/throatdisorders.html	Throat Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4370	Osteogenic sarcoma	170.9	Malignant neoplasm of bone and articular cartilage, site unspecified	Osteogenic sarcoma	f	http://www.nlm.nih.gov/medlineplus/bonecancer.html	Bone Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9586	Blister	709.8	Other specified disorders of skin	Blister	f	http://www.nlm.nih.gov/medlineplus/ency/article/003939.htm	Vesicles	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9711	Pulpitis	522.0	Pulpitis	Pulpitis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21798	Trichomycosis axillaris	039.0	Cutaneous actinomycotic infection	Trichomycosis axillaris	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21808	Skin neoplasm - uncertain behavior	238.2	Neoplasm of uncertain behavior of skin	Skin neoplasm - uncertain behavior	f	http://www.nlm.nih.gov/medlineplus/skincancer.html	Skin Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10893	Eustachian tube dysfunction	381.81	Dysfunction of Eustachian tube	Eustachian tube dysfunction	f	http://www.nlm.nih.gov/medlineplus/ency/article/001064.htm	Ear barotrauma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10903	Nasal pack			Nasal pack	f	http://www.nlm.nih.gov/medlineplus/ency/article/002983.htm	Rhinoplasty	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17319	Metaplasia - myeloid	238.71	Essential thrombocythemia	Metaplasia - myeloid	f	http://www.nlm.nih.gov/medlineplus/ency/article/000531.htm	Myelofibrosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11558	Obsessive-compulsive disorder	300.3	Obsessive-compulsive disorders	Obsessive-compulsive disorder (OCD)	f	http://www.nlm.nih.gov/medlineplus/obsessivecompulsivedisorder.html	Obsessive-Compulsive Disorder	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10589	Bowen's disease	232.9	Carcinoma in situ of skin, site unspecified	Bowen's disease	f	http://www.nlm.nih.gov/medlineplus/ency/article/000829.htm	Squamous cell skin cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10660	Pemphigus vegetans	694.4	Pemphigus	Pemphigus vegetans	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10659	Pemphigus foliaceus	694.4	Pemphigus	Pemphigus foliaceus	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10600	Drug eruption - fixed	693.0	Dermatitis due to drugs and medicines taken internally	Drug eruption - fixed	f	http://www.nlm.nih.gov/medlineplus/drugreactions.html	Drug Reactions	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4778	Cerebellar atrophy	331.9	Cerebral degeneration, unspecified	Cerebellar atrophy	f	http://www.nlm.nih.gov/medlineplus/braindiseases.html	Brain Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4587	Lymphedema	457.1	Other lymphedema	Lymphedema	f	http://www.nlm.nih.gov/medlineplus/lymphedema.html	Lymphatic Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9553	Bone marrow failure	289.9	Unspecified diseases of blood and blood-forming organs	Bone marrow failure	f	http://www.nlm.nih.gov/medlineplus/bonemarrowdiseases.html	Blood and Blood Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4336	Rectal stricture	569.2	Stenosis of rectum and anus	Rectal stricture	f	http://www.nlm.nih.gov/medlineplus/analandrectaldiseases.html	Anal and Rectal Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5095	Hypospadias	752.61	Hypospadias	Hypospadias	f	http://www.nlm.nih.gov/medlineplus/ency/article/001286.htm	Hypospadias	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10676	Rheumatoid nodule			Rheumatoid nodule	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5468	Neurosyphilis	094.9	Neurosyphilis, unspecified	Neurosyphilis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000703.htm	Neurosyphilis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3644	Ileus	560.1	Paralytic ileus	Ileus	f	http://www.nlm.nih.gov/medlineplus/ency/article/000260.htm	Intestinal obstruction	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_13349	Heroin abuse			Heroin abuse	f	http://www.nlm.nih.gov/medlineplus/drugabuse.html	Heroin	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8116	Actinomycosis	039.9	Actinomycotic infection of unspecified site	Actinomycosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000599.htm	Actinomycosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_15174	Imperforate anus			Blocked or missing (imperforate) anus	f	http://www.nlm.nih.gov/medlineplus/ency/article/001147.htm	Imperforate anus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11455	Pyelonephritis - chronic	590.00	Chronic pyelonephritis without lesion of renal medullary necrosis	Pyelonephritis - chronic	f	http://www.nlm.nih.gov/medlineplus/urinarytractinfections.html	Urinary Tract Infections	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_29959	Shoulder or upper arm injury	959.2	Other and unspecified injury to shoulder and upper arm	Shoulder or upper arm injury	f	http://www.nlm.nih.gov/medlineplus/shoulderinjuriesanddisorders.html	Shoulder Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11525	Uric acid stone	274.11	Uric acid nephrolithiasis	Uric acid stone	f	http://www.nlm.nih.gov/medlineplus/ency/article/000458.htm	Gout and Pseudogout	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4499	Lupus discoid	695.4	Lupus erythematosus	Lupus discoid	f	http://www.nlm.nih.gov/medlineplus/lupus.html	Lupus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4457	Neck mass	784.2	Swelling, mass, or lump in head and neck	Neck mass	f	http://www.nlm.nih.gov/medlineplus/neckinjuriesanddisorders.html	Neck Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10651	Nevus - junctional	216.9	Benign neoplasm of skin, site unspecified	Nevus - junctional	f	http://www.nlm.nih.gov/medlineplus/moles.html	Moles	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_31625	Seizure - new onset			First-time seizure	f	http://www.nlm.nih.gov/medlineplus/seizures.html	Seizures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10372	Nevus - halo	216.9	Benign neoplasm of skin, site unspecified	Nevus - halo	f	http://www.nlm.nih.gov/medlineplus/ency/imagepages/1814.htm	Halo nevus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9562	Tenosynovitis	727.00	Synovitis and tenosynovitis, unspecified	Tenosynovitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/001242.htm	Tenosynovitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19111	Blood group B positive			Blood group B positive	f	http://www.nlm.nih.gov/medlineplus/ency/article/003345.htm	Blood typing	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10305	Carcinoma - cloacogenic	154.8	Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus	Carcinoma - cloacogenic	f	http://www.nlm.nih.gov/medlineplus/analcancer.html	Anal Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2484	Viral flu syndrome			Viral flu syndrome	f	http://www.nlm.nih.gov/medlineplus/ency/article/000678.htm	Common cold	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10773	Adenoacanthoma			Adenoacanthoma	f	http://www.nlm.nih.gov/medlineplus/uterinecancer.html	Uterine Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2224	Claudication	443.9	Peripheral vascular disease, unspecified	Claudication	f	http://www.nlm.nih.gov/medlineplus/ency/article/000170.htm	Peripheral Vascular Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11204	Finger amputation	886.0	Traumatic amputation of other finger(s) (complete) (partial), without mention of complication	Finger amputation	t	http://www.nlm.nih.gov/medlineplus/ency/article/007365.htm	Leg or foot amputation	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10190	Skin lesion	216.9	Benign neoplasm of skin, site unspecified	Skin lesion	f	http://www.nlm.nih.gov/medlineplus/skinconditions.html	Skin Conditions	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9128	Acrodermatitis - papular	686.8	Other specified local infections of skin and subcutaneous tissue	Acrodermatitis - papular	f	http://www.nlm.nih.gov/medlineplus/ency/article/001446.htm	Acrodermatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8149	Xanthoma	272.2	Mixed hyperlipidemia	Xanthoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/001447.htm	Xanthoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8150	Hypertriglyceridemia	272.4	Other and unspecified hyperlipidemia	Triglycerides - high	f	http://www.nlm.nih.gov/medlineplus/triglycerides.html	Triglycerides	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_1951	Pneumonia - bronchial	485	Bronchopneumonia, organism unspecified	Pneumonia - bronchial	f	http://www.nlm.nih.gov/medlineplus/pneumonia.html	Pneumonia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9917	Shoulder strain	840.9	Sprain of unspecified site of shoulder and upper arm	Shoulder strain	f	http://www.nlm.nih.gov/medlineplus/shoulderinjuriesanddisorders.html	Shoulder Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3349	Bladder mass	239.4	Neoplasm of unspecified nature of bladder	Bladder mass	f	http://www.nlm.nih.gov/medlineplus/bladderdiseases.html	Bladder Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22881	Maxillofacial abscess	526.4	Inflammatory conditions of jaw	Maxillofacial abscess	f	http://www.nlm.nih.gov/medlineplus/abscesses.html	Abscesses	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10852	Genital herpes	054.10	Genital herpes, unspecified	Genital herpes	f	http://www.nlm.nih.gov/medlineplus/ency/article/000857.htm	Herpes Simplex	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10322	Adenoma - papillary	229.9	Benign neoplasm of unspecified site	Adenoma - papillary	f	http://www.nlm.nih.gov/medlineplus/benigntumors.html	Benign Tumors	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8133	Thyroid adenoma	226	Benign neoplasm of thyroid glands	Thyroid adenoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/007265.htm	Thyroid Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9569	Costovertebral angle pain			Costovertebral angle pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003113.htm	Flank pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3982	Abdominal pain	789.00	Abdominal pain, unspecified site	Abdominal pain	f	http://www.nlm.nih.gov/medlineplus/abdominalpain.html	Abdominal Pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10235	Keratoacanthoma	701.1	Keratoderma, acquired	Keratoacanthoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/004014.htm	Aging changes in skin	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9761	Testicles - large			Testicles - large	f	http://www.nlm.nih.gov/medlineplus/testiculardisorders.html	Testicular Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10338	Mucinous cystadenoma	220	Benign neoplasm of ovary	Mucinous cystadenoma	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22099	Priapism			Priapism	f	http://www.nlm.nih.gov/medlineplus/ency/article/003166.htm	Penis pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4701	Hepatitis - chronic active	571.49	Other chronic hepatitis	Hepatitis - chronic active	f	http://www.nlm.nih.gov/medlineplus/hepatitis.html	Hepatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8166	Blood loss	287.9	Unspecified hemorrhagic conditions	Blood loss	f	http://www.nlm.nih.gov/medlineplus/ency/article/000045.htm	Bleeding	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26601	Toe pain	729.5	Pain in limb	Toe pain	f	http://www.nlm.nih.gov/medlineplus/toeinjuriesanddisorders.html	Toe Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6690	Torticollis	723.5	Torticollis, unspecified	Torticollis	f	http://www.nlm.nih.gov/medlineplus/dystonia.html	Dystonia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6689	Roseola	057.8	Other specified viral exanthemata	Roseola	f	http://www.nlm.nih.gov/medlineplus/ency/article/000968.htm	Roseola	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6700	Enuresis	788.36	Nocturnal enuresis	Bedwetting (Enuresis)	f	http://www.nlm.nih.gov/medlineplus/bedwetting.html	Bedwetting	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9787	Mountain sickness	993.2	Other and unspecified effects of high altitude	Mountain sickness	f	http://www.nlm.nih.gov/medlineplus/ency/article/000133.htm	Acute mountain sickness	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17484	Psychosis - atypical			Psychosis - atypical	f	http://www.nlm.nih.gov/medlineplus/ency/article/001553.htm	Psychotic Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8237	Calf pain	729.5	Pain in limb	Calf pain	f	http://www.nlm.nih.gov/medlineplus/leginjuriesanddisorders.html	Leg Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_7190	Anosmia	781.1	Disturbances of sensation of smell and taste	Loss of smell (anosmia)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003052.htm	Taste and Smell Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9995	Cataract - infantile	366.00	Nonsenile cataract, unspecified	Congenital cataract	f	http://www.nlm.nih.gov/medlineplus/ency/article/001615.htm	Congenital cataract	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2875	Polycythemia vera	238.4	Polycythemia vera	Polycythemia vera	f	http://www.nlm.nih.gov/medlineplus/bonemarrowdiseases.html	Bone Marrow Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8271	Hyperglycemia	790.6	Other abnormal blood chemistry	Blood sugar - high	f	http://www.nlm.nih.gov/medlineplus/diabetescomplications.html	Diabetes Complications	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2302	Acne	706.1	Other acne	Acne	f	http://www.nlm.nih.gov/medlineplus/acne.html	Acne	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_14631	HIV - Congenital	042	Human immunodeficiency virus [HIV] disease	HIV - Congenital	f	http://www.nlm.nih.gov/medlineplus/aids.html	AIDS	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4648	Drug overdose	977.9	Poisoning by unspecified drug or medicinal substance	Drug overdose	f	http://www.nlm.nih.gov/medlineplus/poisoning.html	Poisoning	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_26602	Elbow strain	841.9	Sprain of unspecified site of elbow and forearm	Elbow strain	f	http://www.nlm.nih.gov/medlineplus/elbowinjuriesanddisorders.html	Elbow Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4378	Intervertebral disc - herniated	722.2	Displacement of intervertebral disc, site unspecified, without myelopathy	Intervertebral disc - herniated	f	http://www.nlm.nih.gov/medlineplus/herniateddisk.html	Herniated Disk	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10598	Dermatophytosis	110.9	Dermatophytosis of unspecified site	Dermatophytosis	f	http://www.nlm.nih.gov/medlineplus/tineainfections.html	Tinea Infections	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10608	Fibromatosis	238.1	Neoplasm of uncertain behavior of connective and other soft tissue	Fibromatosis	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2927	Deafness - bone	389.9	Unspecified hearing loss	Deafness - bone	f	http://www.nlm.nih.gov/medlineplus/hearingdisordersanddeafness.html	Hearing Disorders and Deafness	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9441	Jaw pain	526.9	Unspecified disease of the jaws	Jaw pain	f	http://www.nlm.nih.gov/medlineplus/jawinjuriesanddisorders.html	Jaw Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
