code	name	created_at	updated_at
S72.90XS	Unspecified fracture of unspecified femur, sequela	2024-05-01 17:00:04.391557-04	2024-05-01 17:00:04.391557-04
R12	Heartburn	2024-05-01 17:00:04.392318-04	2024-05-01 17:00:04.392318-04
K92.0	Hematemesis	2024-05-01 17:00:04.392672-04	2024-05-01 17:00:04.392672-04
R10.829	Rebound abdominal tenderness, unspecified site	2024-05-01 17:00:04.394054-04	2024-05-01 17:00:04.394054-04
P24.01	Meconium aspiration with respiratory symptoms	2024-05-01 17:00:04.39474-04	2024-05-01 17:00:04.39474-04
K86.89	Other specified diseases of pancreas	2024-05-01 17:00:04.395332-04	2024-05-01 17:00:04.395332-04
Q40.3	Congenital malformation of stomach, unspecified	2024-05-01 17:00:04.395622-04	2024-05-01 17:00:04.395622-04
E66.01	Morbid (severe) obesity due to excess calories	2024-05-01 17:00:04.396154-04	2024-05-01 17:00:04.396154-04
N64.52	Nipple discharge	2024-05-01 17:00:04.39644-04	2024-05-01 17:00:04.39644-04
Q13.81	Rieger's anomaly	2024-05-01 17:00:04.396726-04	2024-05-01 17:00:04.396726-04
D46.9	Myelodysplastic syndrome, unspecified	2024-05-01 17:00:04.397012-04	2024-05-01 17:00:04.397012-04
N42.0	Calculus of prostate	2024-05-01 17:00:04.397548-04	2024-05-01 17:00:04.397548-04
E74.12	Hereditary fructose intolerance	2024-05-01 17:00:04.39784-04	2024-05-01 17:00:04.39784-04
Q82.4	Ectodermal dysplasia (anhidrotic)	2024-05-01 17:00:04.398166-04	2024-05-01 17:00:04.398166-04
L08.89	Other specified local infections of the skin and subcutaneous tissue	2024-05-01 17:00:04.398462-04	2024-05-01 17:00:04.398462-04
N17.0	Acute kidney failure with tubular necrosis	2024-05-01 17:00:04.399161-04	2024-05-01 17:00:04.399161-04
E21.0	Primary hyperparathyroidism	2024-05-01 17:00:04.399474-04	2024-05-01 17:00:04.399474-04
K62.1	Rectal polyp	2024-05-01 17:00:04.400571-04	2024-05-01 17:00:04.400571-04
T78.40XA	Allergy, unspecified, initial encounter	2024-05-01 17:00:04.400886-04	2024-05-01 17:00:04.400886-04
T78.40XD	Allergy, unspecified, subsequent encounter	2024-05-01 17:00:04.400886-04	2024-05-01 17:00:04.400886-04
T78.40XS	Allergy, unspecified, sequela	2024-05-01 17:00:04.400886-04	2024-05-01 17:00:04.400886-04
N77.1	Vaginitis, vulvitis and vulvovaginitis in diseases classified elsewhere	2024-05-01 17:00:04.400886-04	2024-05-01 17:00:04.400886-04
D72.810	Lymphocytopenia	2024-05-01 17:00:04.401254-04	2024-05-01 17:00:04.401254-04
M79.7	Fibromyalgia	2024-05-01 17:00:04.401542-04	2024-05-01 17:00:04.401542-04
S83.209A	Unspecified tear of unspecified meniscus, current injury, unspecified knee, initial encounter	2024-05-01 17:00:04.402091-04	2024-05-01 17:00:04.402091-04
S83.209D	Unspecified tear of unspecified meniscus, current injury, unspecified knee, subsequent encounter	2024-05-01 17:00:04.402091-04	2024-05-01 17:00:04.402091-04
S83.209S	Unspecified tear of unspecified meniscus, current injury, unspecified knee, sequela	2024-05-01 17:00:04.402091-04	2024-05-01 17:00:04.402091-04
L12.1	Cicatricial pemphigoid	2024-05-01 17:00:04.40243-04	2024-05-01 17:00:04.40243-04
R57.9	Shock, unspecified	2024-05-01 17:00:04.402962-04	2024-05-01 17:00:04.402962-04
R36.9	Urethral discharge, unspecified	2024-05-01 17:00:04.403388-04	2024-05-01 17:00:04.403388-04
M25.579	Pain in unspecified ankle and joints of unspecified foot	2024-05-01 17:00:04.403668-04	2024-05-01 17:00:04.403668-04
Q96.9	Turner's syndrome, unspecified	2024-05-01 17:00:04.403956-04	2024-05-01 17:00:04.403956-04
D59.10	Autoimmune hemolytic anemia, unspecified	2024-05-01 17:00:04.404466-04	2024-05-01 17:00:04.404466-04
H11.159	Pinguecula, unspecified eye	2024-05-01 17:00:04.40476-04	2024-05-01 17:00:04.40476-04
N48.1	Balanitis	2024-05-01 17:00:04.405041-04	2024-05-01 17:00:04.405041-04
Q43.3	Congenital malformations of intestinal fixation	2024-05-01 17:00:04.40531-04	2024-05-01 17:00:04.40531-04
G58.7	Mononeuritis multiplex	2024-05-01 17:00:04.405584-04	2024-05-01 17:00:04.405584-04
O36.20X0	Maternal care for hydrops fetalis, unspecified trimester, not applicable or unspecified	2024-05-01 17:00:04.40587-04	2024-05-01 17:00:04.40587-04
J38.1	Polyp of vocal cord and larynx	2024-05-01 17:00:04.406178-04	2024-05-01 17:00:04.406178-04
R23.8	Other skin changes	2024-05-01 17:00:04.406773-04	2024-05-01 17:00:04.406773-04
K04.01	Reversible pulpitis	2024-05-01 17:00:04.407058-04	2024-05-01 17:00:04.407058-04
A48.8	Other specified bacterial diseases	2024-05-01 17:00:04.407358-04	2024-05-01 17:00:04.407358-04
D48.5	Neoplasm of uncertain behavior of skin	2024-05-01 17:00:04.407658-04	2024-05-01 17:00:04.407658-04
H69.90	Unspecified Eustachian tube disorder, unspecified ear	2024-05-01 17:00:04.408037-04	2024-05-01 17:00:04.408037-04
D73.1	Hypersplenism	2024-05-01 17:00:04.408704-04	2024-05-01 17:00:04.408704-04
F42.9	Obsessive-compulsive disorder, unspecified	2024-05-01 17:00:04.40902-04	2024-05-01 17:00:04.40902-04
D04.9	Carcinoma in situ of skin, unspecified	2024-05-01 17:00:04.40932-04	2024-05-01 17:00:04.40932-04
L10.1	Pemphigus vegetans	2024-05-01 17:00:04.409755-04	2024-05-01 17:00:04.409755-04
L10.2	Pemphigus foliaceous	2024-05-01 17:00:04.410037-04	2024-05-01 17:00:04.410037-04
L27.1	Localized skin eruption due to drugs and medicaments taken internally	2024-05-01 17:00:04.410344-04	2024-05-01 17:00:04.410344-04
Q04.3	Other reduction deformities of brain	2024-05-01 17:00:04.410688-04	2024-05-01 17:00:04.410688-04
I89.0	Lymphedema, not elsewhere classified	2024-05-01 17:00:04.410989-04	2024-05-01 17:00:04.410989-04
D61.818	Other pancytopenia	2024-05-01 17:00:04.411286-04	2024-05-01 17:00:04.411286-04
K62.4	Stenosis of anus and rectum	2024-05-01 17:00:04.41171-04	2024-05-01 17:00:04.41171-04
Q54.9	Hypospadias, unspecified	2024-05-01 17:00:04.412003-04	2024-05-01 17:00:04.412003-04
M06.30	Rheumatoid nodule, unspecified site	2024-05-01 17:00:04.412276-04	2024-05-01 17:00:04.412276-04
A52.3	Neurosyphilis, unspecified	2024-05-01 17:00:04.412563-04	2024-05-01 17:00:04.412563-04
A42.9	Actinomycosis, unspecified	2024-05-01 17:00:04.413323-04	2024-05-01 17:00:04.413323-04
Q42.3	Congenital absence, atresia and stenosis of anus without fistula	2024-05-01 17:00:04.413599-04	2024-05-01 17:00:04.413599-04
N11.9	Chronic tubulo-interstitial nephritis, unspecified	2024-05-01 17:00:04.413898-04	2024-05-01 17:00:04.413898-04
S49.90XA	Unspecified injury of shoulder and upper arm, unspecified arm, initial encounter	2024-05-01 17:00:04.414191-04	2024-05-01 17:00:04.414191-04
S49.90XD	Unspecified injury of shoulder and upper arm, unspecified arm, subsequent encounter	2024-05-01 17:00:04.414191-04	2024-05-01 17:00:04.414191-04
S49.90XS	Unspecified injury of shoulder and upper arm, unspecified arm, sequela	2024-05-01 17:00:04.414191-04	2024-05-01 17:00:04.414191-04
R82.998	Other abnormal findings in urine	2024-05-01 17:00:04.414559-04	2024-05-01 17:00:04.414559-04
L93.0	Discoid lupus erythematosus	2024-05-01 17:00:04.414854-04	2024-05-01 17:00:04.414854-04
R22.1	Localized swelling, mass and lump, neck	2024-05-01 17:00:04.415144-04	2024-05-01 17:00:04.415144-04
Z67.20	Type B blood, Rh positive	2024-05-01 17:00:04.416641-04	2024-05-01 17:00:04.416641-04
C21.8	Malignant neoplasm of overlapping sites of rectum, anus and anal canal	2024-05-01 17:00:04.416948-04	2024-05-01 17:00:04.416948-04
L98.9	Disorder of the skin and subcutaneous tissue, unspecified	2024-05-01 17:00:04.418198-04	2024-05-01 17:00:04.418198-04
E75.5	Other lipid storage disorders	2024-05-01 17:00:04.418745-04	2024-05-01 17:00:04.418745-04
J18.0	Bronchopneumonia, unspecified organism	2024-05-01 17:00:04.419318-04	2024-05-01 17:00:04.419318-04
S46.919A	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, initial encounter	2024-05-01 17:00:04.419604-04	2024-05-01 17:00:04.419604-04
S46.919D	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, subsequent encounter	2024-05-01 17:00:04.419604-04	2024-05-01 17:00:04.419604-04
S46.919S	Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, sequela	2024-05-01 17:00:04.419604-04	2024-05-01 17:00:04.419604-04
L02.01	Cutaneous abscess of face	2024-05-01 17:00:04.420205-04	2024-05-01 17:00:04.420205-04
A60.9	Anogenital herpesviral infection, unspecified	2024-05-01 17:00:04.420496-04	2024-05-01 17:00:04.420496-04
R39.89	Other symptoms and signs involving the genitourinary system	2024-05-01 17:00:04.422203-04	2024-05-01 17:00:04.422203-04
N48.30	Priapism, unspecified	2024-05-01 17:00:04.423059-04	2024-05-01 17:00:04.423059-04
K73.2	Chronic active hepatitis, not elsewhere classified	2024-05-01 17:00:04.42339-04	2024-05-01 17:00:04.42339-04
M79.676	Pain in unspecified toe(s)	2024-05-01 17:00:04.424489-04	2024-05-01 17:00:04.424489-04
B08.20	Exanthema subitum [sixth disease], unspecified	2024-05-01 17:00:04.425218-04	2024-05-01 17:00:04.425218-04
N39.44	Nocturnal enuresis	2024-05-01 17:00:04.425548-04	2024-05-01 17:00:04.425548-04
T70.29XA	Other effects of high altitude, initial encounter	2024-05-01 17:00:04.425865-04	2024-05-01 17:00:04.425865-04
T70.29XD	Other effects of high altitude, subsequent encounter	2024-05-01 17:00:04.425865-04	2024-05-01 17:00:04.425865-04
T70.29XS	Other effects of high altitude, sequela	2024-05-01 17:00:04.425865-04	2024-05-01 17:00:04.425865-04
F29	Unspecified psychosis not due to a substance or known physiological condition	2024-05-01 17:00:04.426236-04	2024-05-01 17:00:04.426236-04
M79.669	Pain in unspecified lower leg	2024-05-01 17:00:04.426533-04	2024-05-01 17:00:04.426533-04
R43.0	Anosmia	2024-05-01 17:00:04.426829-04	2024-05-01 17:00:04.426829-04
H26.009	Unspecified infantile and juvenile cataract, unspecified eye	2024-05-01 17:00:04.427114-04	2024-05-01 17:00:04.427114-04
D45	Polycythemia vera	2024-05-01 17:00:04.427401-04	2024-05-01 17:00:04.427401-04
R73.9	Hyperglycemia, unspecified	2024-05-01 17:00:04.427699-04	2024-05-01 17:00:04.427699-04
L70.9	Acne, unspecified	2024-05-01 17:00:04.427985-04	2024-05-01 17:00:04.427985-04
B20	Human immunodeficiency virus [HIV] disease	2024-05-01 17:00:04.428292-04	2024-05-01 17:00:04.428292-04
P35.8	Other congenital viral diseases	2024-05-01 17:00:04.428292-04	2024-05-01 17:00:04.428292-04
T50.901A	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), initial encounter	2024-05-01 17:00:04.428607-04	2024-05-01 17:00:04.428607-04
T50.901D	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), subsequent encounter	2024-05-01 17:00:04.428607-04	2024-05-01 17:00:04.428607-04
T50.901S	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), sequela	2024-05-01 17:00:04.428607-04	2024-05-01 17:00:04.428607-04
S56.919A	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter	2024-05-01 17:00:04.429096-04	2024-05-01 17:00:04.429096-04
S56.919D	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter	2024-05-01 17:00:04.429096-04	2024-05-01 17:00:04.429096-04
S56.919S	Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela	2024-05-01 17:00:04.429096-04	2024-05-01 17:00:04.429096-04
B35.9	Dermatophytosis, unspecified	2024-05-01 17:00:04.429692-04	2024-05-01 17:00:04.429692-04
H90.2	Conductive hearing loss, unspecified	2024-05-01 17:00:04.430281-04	2024-05-01 17:00:04.430281-04
R68.84	Jaw pain	2024-05-01 17:00:04.430663-04	2024-05-01 17:00:04.430663-04
S39.012A	Strain of muscle, fascia and tendon of lower back, initial encounter	2024-05-01 17:00:04.431204-04	2024-05-01 17:00:04.431204-04
S39.012D	Strain of muscle, fascia and tendon of lower back, subsequent encounter	2024-05-01 17:00:04.431204-04	2024-05-01 17:00:04.431204-04
S39.012S	Strain of muscle, fascia and tendon of lower back, sequela	2024-05-01 17:00:04.431204-04	2024-05-01 17:00:04.431204-04
K90.0	Celiac disease	2024-05-01 17:00:04.431888-04	2024-05-01 17:00:04.431888-04
K76.9	Liver disease, unspecified	2024-05-01 17:00:04.432854-04	2024-05-01 17:00:04.432854-04
Q79.1	Other congenital malformations of diaphragm	2024-05-01 17:00:04.433203-04	2024-05-01 17:00:04.433203-04
F50.2	Bulimia nervosa	2024-05-01 17:00:04.433679-04	2024-05-01 17:00:04.433679-04
L10.0	Pemphigus vulgaris	2024-05-01 17:00:04.434057-04	2024-05-01 17:00:04.434057-04
I34.0	Nonrheumatic mitral (valve) insufficiency	2024-05-01 17:00:04.4346-04	2024-05-01 17:00:04.4346-04
H34.8192	Central retinal vein occlusion, unspecified eye, stable	2024-05-01 17:00:04.435124-04	2024-05-01 17:00:04.435124-04
K65.2	Spontaneous bacterial peritonitis	2024-05-01 17:00:04.435416-04	2024-05-01 17:00:04.435416-04
K51.40	Inflammatory polyps of colon without complications	2024-05-01 17:00:04.435707-04	2024-05-01 17:00:04.435707-04
N88.3	Incompetence of cervix uteri	2024-05-01 17:00:04.436001-04	2024-05-01 17:00:04.436001-04
N13.70	Vesicoureteral-reflux, unspecified	2024-05-01 17:00:04.436538-04	2024-05-01 17:00:04.436538-04
J39.0	Retropharyngeal and parapharyngeal abscess	2024-05-01 17:00:04.43687-04	2024-05-01 17:00:04.43687-04
R44.3	Hallucinations, unspecified	2024-05-01 17:00:04.437344-04	2024-05-01 17:00:04.437344-04
R15.9	Full incontinence of feces	2024-05-01 17:00:04.437986-04	2024-05-01 17:00:04.437986-04
I31.9	Disease of pericardium, unspecified	2024-05-01 17:00:04.438291-04	2024-05-01 17:00:04.438291-04
R04.89	Hemorrhage from other sites in respiratory passages	2024-05-01 17:00:04.438965-04	2024-05-01 17:00:04.438965-04
R10.2	Pelvic and perineal pain	2024-05-01 17:00:04.439251-04	2024-05-01 17:00:04.439251-04
T69.1XXA	Chilblains, initial encounter	2024-05-01 17:00:04.439558-04	2024-05-01 17:00:04.439558-04
T69.1XXD	Chilblains, subsequent encounter	2024-05-01 17:00:04.439558-04	2024-05-01 17:00:04.439558-04
T69.1XXS	Chilblains, sequela	2024-05-01 17:00:04.439558-04	2024-05-01 17:00:04.439558-04
E28.39	Other primary ovarian failure	2024-05-01 17:00:04.439938-04	2024-05-01 17:00:04.439938-04
H40.1490	Capsular glaucoma with pseudoexfoliation of lens, unspecified eye, stage unspecified	2024-05-01 17:00:04.440505-04	2024-05-01 17:00:04.440505-04
M25.00	Hemarthrosis, unspecified joint	2024-05-01 17:00:04.440806-04	2024-05-01 17:00:04.440806-04
F60.2	Antisocial personality disorder	2024-05-01 17:00:04.441226-04	2024-05-01 17:00:04.441226-04
B08.1	Molluscum contagiosum	2024-05-01 17:00:04.441568-04	2024-05-01 17:00:04.441568-04
N36.1	Urethral diverticulum	2024-05-01 17:00:04.441863-04	2024-05-01 17:00:04.441863-04
G96.00	Cerebrospinal fluid leak, unspecified	2024-05-01 17:00:04.44265-04	2024-05-01 17:00:04.44265-04
L88	Pyoderma gangrenosum	2024-05-01 17:00:04.442946-04	2024-05-01 17:00:04.442946-04
N48.9	Disorder of penis, unspecified	2024-05-01 17:00:04.443243-04	2024-05-01 17:00:04.443243-04
A68.1	Tick-borne relapsing fever	2024-05-01 17:00:04.443571-04	2024-05-01 17:00:04.443571-04
A68.0	Louse-borne relapsing fever	2024-05-01 17:00:04.443886-04	2024-05-01 17:00:04.443886-04
T79.1XXA	Fat embolism (traumatic), initial encounter	2024-05-01 17:00:04.444186-04	2024-05-01 17:00:04.444186-04
T79.1XXD	Fat embolism (traumatic), subsequent encounter	2024-05-01 17:00:04.444186-04	2024-05-01 17:00:04.444186-04
T79.1XXS	Fat embolism (traumatic), sequela	2024-05-01 17:00:04.444186-04	2024-05-01 17:00:04.444186-04
D72.819	Decreased white blood cell count, unspecified	2024-05-01 17:00:04.445191-04	2024-05-01 17:00:04.445191-04
S82.209A	Unspecified fracture of shaft of unspecified tibia, initial encounter for closed fracture	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209B	Unspecified fracture of shaft of unspecified tibia, initial encounter for open fracture type I or II	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209C	Unspecified fracture of shaft of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209D	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with routine healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209E	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209F	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209G	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with delayed healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209H	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209J	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209K	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with nonunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209M	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209N	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209P	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with malunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209Q	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209R	Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
S82.209S	Unspecified fracture of shaft of unspecified tibia, sequela	2024-05-01 17:00:04.44576-04	2024-05-01 17:00:04.44576-04
Z78.9	Other specified health status	2024-05-01 17:00:04.446428-04	2024-05-01 17:00:04.446428-04
